message_id,account_id,timestamp,author_role,channel,topic,text
MSG0005499,ACC00564,2024-11-04T16:00:00,agent,email,billing configuration,The experience lately hasn't been great and we're spending more time working around the product.
MSG0005500,ACC00564,2024-09-26T18:00:00,customer,email,user provisioning,Could you help us understand why this is happening?
MSG0005501,ACC00565,2024-10-16T08:00:00,agent,email,workflow automation,We've been getting good value from the platform and adoption is steady.
MSG0005502,ACC00565,2024-01-09T13:00:00,customer,support_chat,workflow automation,We're still evaluating the change internally.
MSG0005503,ACC00565,2024-02-03T16:00:00,customer,support_chat,user provisioning,Could you help us understand why this is happening?
MSG0005504,ACC00565,2024-03-11T12:00:00,customer,email,user provisioning,We're still evaluating the change internally.
MSG0005505,ACC00565,2024-11-03T14:00:00,customer,email,data synchronization,We're still evaluating the change internally.
MSG0005506,ACC00566,2024-08-17T14:00:00,customer,support_chat,API reliability,We've had to follow up several times and this is starting to become frustrating.
MSG0005507,ACC00566,2024-09-27T15:00:00,customer,email,user provisioning,Could you help us understand why this is happening?
MSG0005508,ACC00566,2024-01-05T10:00:00,agent,meeting_notes,user provisioning,This has been affecting the team for a while and we need a clearer resolution.
MSG0005509,ACC00566,2024-04-06T16:00:00,customer,meeting_notes,data synchronization,We're still evaluating the change internally.
MSG0005510,ACC00566,2024-02-05T15:00:00,customer,support_chat,API reliability,This has been affecting the team for a while and we need a clearer resolution.
MSG0005511,ACC00566,2024-10-15T17:00:00,customer,meeting_notes,SSO,The reporting changes are useful and the team is happy with them.
MSG0005512,ACC00567,2024-04-03T14:00:00,agent,support_chat,integration errors,Thanks for getting this sorted so quickly. Everything is working now.
MSG0005513,ACC00567,2024-02-05T08:00:00,customer,support_chat,user provisioning,Thanks for getting this sorted so quickly. Everything is working now.
MSG0005514,ACC00567,2024-07-14T16:00:00,customer,meeting_notes,billing configuration,This has been affecting the team for a while and we need a clearer resolution.
MSG0005515,ACC00567,2024-01-06T12:00:00,customer,meeting_notes,invoice reconciliation,We're reviewing the latest changes and have a few questions.
MSG0005516,ACC00567,2024-08-11T11:00:00,customer,meeting_notes,integration errors,We've been getting good value from the platform and adoption is steady.
MSG0005517,ACC00567,2024-08-05T14:00:00,customer,meeting_notes,billing configuration,We're still evaluating the change internally.
MSG0005518,ACC00568,2024-02-16T17:00:00,customer,email,integration errors,Could you help us understand why this is happening?
MSG0005519,ACC00568,2024-10-07T18:00:00,agent,email,invoice reconciliation,Thanks for getting this sorted so quickly. Everything is working now.
MSG0005520,ACC00568,2025-09-03T12:00:00,customer,support_chat,usage reporting,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0005521,ACC00568,2025-04-01T15:00:00,customer,meeting_notes,API reliability,We've had to follow up several times and this is starting to become frustrating.
MSG0005522,ACC00568,2025-09-01T08:00:00,customer,meeting_notes,data synchronization,We've had to follow up several times and this is starting to become frustrating.
MSG0005523,ACC00568,2025-01-01T14:00:00,customer,email,permissions,We're still evaluating the change internally.
MSG0005524,ACC00568,2025-01-23T16:00:00,customer,support_chat,invoice reconciliation,We're still evaluating the change internally.
MSG0005525,ACC00568,2024-04-06T15:00:00,agent,email,integration errors,We're reviewing the latest changes and have a few questions.
MSG0005526,ACC00568,2024-05-22T12:00:00,agent,email,billing configuration,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0005527,ACC00568,2024-04-23T16:00:00,customer,meeting_notes,dashboard performance,We're reviewing the latest changes and have a few questions.
MSG0005528,ACC00568,2024-09-05T13:00:00,agent,email,SSO,Could you help us understand why this is happening?
MSG0005529,ACC00568,2025-06-05T15:00:00,customer,support_chat,renewal terms,We've been getting good value from the platform and adoption is steady.
MSG0005530,ACC00568,2024-11-01T10:00:00,customer,support_chat,user provisioning,The latest release has made the workflow much easier for our team.
MSG0005531,ACC00569,2025-01-02T14:00:00,agent,support_chat,workflow automation,The latest release has made the workflow much easier for our team.
MSG0005532,ACC00569,2025-09-15T17:00:00,customer,meeting_notes,usage reporting,This has been affecting the team for a while and we need a clearer resolution.
MSG0005533,ACC00569,2024-09-10T18:00:00,agent,support_chat,user provisioning,The latest release has made the workflow much easier for our team.
MSG0005534,ACC00569,2025-05-06T17:00:00,customer,support_chat,renewal terms,The latest release has made the workflow much easier for our team.
MSG0005535,ACC00569,2025-02-24T08:00:00,agent,email,data synchronization,The reporting changes are useful and the team is happy with them.
MSG0005536,ACC00569,2024-07-15T13:00:00,customer,email,API reliability,We've been getting good value from the platform and adoption is steady.
MSG0005537,ACC00569,2025-06-06T15:00:00,agent,email,renewal terms,We're still evaluating the change internally.
MSG0005538,ACC00569,2024-04-27T12:00:00,customer,meeting_notes,workflow automation,We've had to follow up several times and this is starting to become frustrating.
MSG0005539,ACC00569,2025-10-02T12:00:00,customer,support_chat,data synchronization,The reporting changes are useful and the team is happy with them.
MSG0005540,ACC00569,2024-10-24T09:00:00,agent,meeting_notes,invoice reconciliation,We've been getting good value from the platform and adoption is steady.
MSG0005541,ACC00569,2025-06-02T13:00:00,agent,email,API reliability,This has been affecting the team for a while and we need a clearer resolution.
MSG0005542,ACC00569,2025-02-18T08:00:00,customer,meeting_notes,API reliability,We're still evaluating the change internally.
MSG0005543,ACC00569,2024-12-21T12:00:00,customer,email,report exports,We're still evaluating the change internally.
MSG0005544,ACC00570,2024-06-23T12:00:00,customer,meeting_notes,billing configuration,Thanks for getting this sorted so quickly. Everything is working now.
MSG0005545,ACC00570,2024-05-04T10:00:00,agent,email,data synchronization,The reporting changes are useful and the team is happy with them.
MSG0005546,ACC00570,2024-02-17T16:00:00,customer,support_chat,billing configuration,Could you help us understand why this is happening?
MSG0005547,ACC00570,2024-04-03T08:00:00,customer,email,SSO,Thanks for getting this sorted so quickly. Everything is working now.
MSG0005548,ACC00570,2024-03-02T09:00:00,agent,support_chat,integration errors,This has been affecting the team for a while and we need a clearer resolution.
MSG0005549,ACC00570,2024-03-08T14:00:00,customer,email,renewal terms,We've been getting good value from the platform and adoption is steady.
MSG0005550,ACC00571,2024-05-26T11:00:00,customer,support_chat,mobile access,We've been getting good value from the platform and adoption is steady.
MSG0005551,ACC00571,2024-01-16T12:00:00,agent,email,billing configuration,Could you help us understand why this is happening?
MSG0005552,ACC00571,2024-11-23T09:00:00,customer,support_chat,user provisioning,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0005553,ACC00571,2024-08-16T10:00:00,customer,support_chat,API reliability,This has been affecting the team for a while and we need a clearer resolution.
MSG0005554,ACC00571,2025-03-20T08:00:00,customer,email,user provisioning,We're still evaluating the change internally.
MSG0005555,ACC00571,2024-03-15T12:00:00,agent,meeting_notes,dashboard performance,This has been affecting the team for a while and we need a clearer resolution.
MSG0005556,ACC00571,2025-05-04T12:00:00,agent,meeting_notes,mobile access,We're still evaluating the change internally.
MSG0005557,ACC00571,2024-11-08T09:00:00,agent,support_chat,permissions,We're reviewing the latest changes and have a few questions.
MSG0005558,ACC00571,2024-12-07T15:00:00,customer,meeting_notes,report exports,"The workflow is mostly fine, although there are a couple of things we'd like improved."
MSG0005559,ACC00571,2025-04-27T10:00:00,customer,email,data synchronization,We're reviewing the latest changes and have a few questions.
MSG0005560,ACC00571,2024-09-01T13:00:00,agent,support_chat,invoice reconciliation,Could you help us understand why this is happening?
MSG0005561,ACC00571,2025-06-09T18:00:00,customer,email,invoice reconciliation,This has been affecting the team for a while and we need a clearer resolution.
MSG0005562,ACC00571,2024-11-14T13:00:00,customer,support_chat,user provisioning,Could you help us understand why this is happening?
MSG0005563,ACC00571,2025-10-16T09:00:00,customer,support_chat,SSO,We're still evaluating the change internally.
MSG0005564,ACC00571,2025-01-17T11:00:00,customer,email,integration errors,We're reviewing the latest changes and have a few questions.
MSG0005565,ACC00571,2025-10-19T15:00:00,agent,meeting_notes,renewal terms,Thanks for getting this sorted so quickly. Everything is working now.
MSG0005566,ACC00572,2024-09-23T15:00:00,customer,meeting_notes,permissions,We're reviewing the latest changes and have a few questions.
MSG0005567,ACC00572,2025-07-04T13:00:00,customer,meeting_notes,invoice reconciliation,The latest release has made the workflow much easier for our team.
MSG0005568,ACC00572,2024-09-26T10:00:00,customer,meeting_notes,report exports,We've been getting good value from the platform and adoption is steady.
MSG0005569,ACC00572,2024-07-23T10:00:00,agent,email,SSO,This has been affecting the team for a while and we need a clearer resolution.
MSG0005570,ACC00572,2024-01-17T08:00:00,customer,support_chat,billing configuration,We're reviewing the latest changes and have a few questions.
MSG0005571,ACC00572,2025-07-26T11:00:00,agent,email,integration errors,This has been affecting the team for a while and we need a clearer resolution.
MSG0005572,ACC00572,2025-03-16T15:00:00,customer,meeting_notes,user provisioning,We're reviewing the latest changes and have a few questions.
MSG0005573,ACC00572,2025-06-01T15:00:00,agent,meeting_notes,billing configuration,This has been affecting the team for a while and we need a clearer resolution.
MSG0005574,ACC00572,2024-08-01T17:00:00,customer,meeting_notes,report exports,The latest release has made the workflow much easier for our team.
MSG0005575,ACC00572,2025-08-14T13:00:00,customer,email,data synchronization,The reporting changes are useful and the team is happy with them.
MSG0005576,ACC00572,2024-12-17T17:00:00,customer,email,integration errors,The reporting changes are useful and the team is happy with them.
